qid1	token	tfidf
29880062	java	1.8785206956897553
1238017	junit	5.757183251383316
1238017	testng	7.400413598792679
1238017	one	2.769824546097115
1238017	project	3.8026306286569493
1238017	maven	4.632335854060861
31241271	loop	4.277522485593264
31241271	working	3.7907350082209463
31241271	java	1.8785206956897553
4348810	java	1.8785206956897553
4348810	library	4.299893805135359
4348810	find	3.521806908082721
4348810	mime	7.804243383560112
4348810	type	3.5272028792972696
4348810	file	2.8771673214517413
4348810	content	4.858644087110135
3769607	need	2.652511431511507
3769607	immutable	6.337906314766685
3769607	class	2.532413437836977
7064402	possible	3.7755272608396084
7064402	find	3.521806908082721
7064402	logback	7.450759801112363
7064402	log	4.817621107763558
7064402	files	3.949984511715265
7064402	programmatically	6.543806851076906
9543722	create	3.231682481137649
9543722	access	4.106457630105902
9543722	database	4.274572312559479
9543722	file	2.8771673214517413
9543722	mdb	8.650724584040761
9543722	accdb	10.054310442270712
9543722	using	2.270098541959747
9543722	java	1.8785206956897553
8155143	spring	7.979969093795716
8155143	advantage	6.408192847494857
8155143	using	2.270098541959747
8155143	lifecyle	0
8155143	callback	6.805198690657045
8155143	destroy	7.824046010856292
8155143	method	5.252424365773155
8155143	regular	5.756234334658625
8155143	finalize	8.098482856558052
5622194	time	3.349696608799752
5622194	dependent	6.52726615694415
5622194	unit	5.855186928815434
5622194	tests	5.466736018173
24502672	expand	7.2376492002432276
24502672	dh	9.525051116815883
24502672	key	4.434752533696961
24502672	size	4.4629764202849165
24502672	java	1.8785206956897553
6850326	jfreechart	7.473389139243123
6850326	period	7.035588650492022
6850326	n	0
6850326	milliseconds	6.657775073714368
2922811	purpose	5.647591195006458
2922811	behind	6.184563977073815
2922811	wildcards	7.844248718173811
2922811	different	3.638414502707725
2922811	generics	5.868539200270684
2484425	event	5.285401141281491
2484425	dispatch	7.291948251814762
2484425	thread	4.05335618154479
2484425	work	3.2190758448708676
1536268	appfuse	9.965362956254216
1536268	vs	5.934706213289373
1536268	roo	9.34960243930969
1536268	would	2.7968978083858227
1536268	use	2.218391014198033
8817300	loop	4.277522485593264
8817300	empty	5.048648736294472
8817300	body	5.978745774700207
8817300	java	1.8785206956897553
26730983	swing	5.0214434928128595
26730983	jeditorpane	8.170063660321036
26730983	inside	4.171571238636155
26730983	jscrollpane	6.939245946073508
26730983	lines	5.010585295346214
26730983	wrapped	6.945457146166149
28981797	get	2.5968621982790188
28981797	key	4.434752533696961
28981797	hashmap	5.481519310769299
28981797	android	3.9805160018734465
28981797	position	5.584666993766039
28981797	index	5.110676648276482
30886589	rsa	7.056255287300581
30886589	encryption	6.4831413520352115
30886589	android	3.9805160018734465
30886589	java	1.8785206956897553
29906659	java	1.8785206956897553
29906659	compiling	6.371261908467568
29906659	error	3.176103733024332
29906659	command	4.500900264812294
29906659	prompt	6.586396680170973
29906659	class	2.532413437836977
29906659	file	2.8771673214517413
29906659	wrong	3.9843249171835513
29906659	version	4.1348541055603105
2837848	set	3.354924669331477
2837848	partial	7.509235271016259
2837848	text	4.1559434084410585
2837848	color	5.654421045118477
2837848	jtextarea	6.925919249609808
21813338	class	2.532413437836977
21813338	contain	5.186060684202369
21813338	matching	6.239925906406482
21813338	constructor	4.514141887640528
21813338	autowiring	8.135337948947207
15112836	properly	5.129756725004119
15112836	extend	5.613028111387737
15112836	futuretask	8.454218392254848
29875576	implementing	5.498477081471871
29875576	mvc	5.71595627558791
29875576	paradigm	8.778557955550644
29875576	swing	5.0214434928128595
29875576	java	1.8785206956897553
29875576	using	2.270098541959747
29875576	threads	4.913871625663948
3778217	changing	5.214343932771858
3778217	variables	4.839248302355081
3778217	realtime	8.955698153602603
3778217	debugging	6.178276169174802
3778217	eclipse	4.07925892480406
3020757	edt	7.2210970982144955
3020757	restart	6.608391701756518
3020757	exception	3.8413315773056134
3020757	thrown	5.576709392092725
1258441	new	3.238007677184227
1258441	simpledateformat	6.8133546035606525
1258441	object	3.159616840993279
1258441	contain	5.186060684202369
1258441	calendar	6.222640270119456
1258441	wrong	3.9843249171835513
1258441	year	6.342441469932076
3441438	inject	6.064465439992472
3441438	factorybean	9.361163261710766
3441438	instead	3.5477619092440387
3441438	object	3.159616840993279
3441438	produces	6.422863037242651
10135350	wrong	3.9843249171835513
10135350	code	2.25689496707693
10135350	play	5.743667408355116
10135350	wav	7.910148709909704
10135350	file	2.8771673214517413
40441669	jsch	7.565535315704791
40441669	run	3.462381534987153
40441669	command	4.500900264812294
40441669	multi	6.182625052569141
40441669	level	5.000289002042112
40441669	ssh	7.3987782754519476
16343725	facing	6.498962380781298
16343725	java	1.8785206956897553
16343725	lang	4.334837751871423
16343725	nosuchmethoderror	8.056608784086993
16343725	httpservletrequest	7.546414274258012
16343725	ljava	8.06611757205602
16343725	util	5.047558648200853
16343725	collection	4.983360651961375
3233555	possible	3.7755272608396084
3233555	get	2.5968621982790188
3233555	zipentry	8.8387768155437
3233555	inputstream	6.107998363363934
3233555	zipinputstream	8.845697258388274
20563796	static	4.388447202476804
20563796	factory	5.904186539000921
20563796	method	2.6262121828865777
20563796	interface	4.359248047784542
20563796	class	2.532413437836977
20563796	java	1.8785206956897553
30959980	des	8.156028342204653
30959980	encrypt	6.7802419586831775
30959980	c	0
30959980	java	1.8785206956897553
14595897	calling	4.546712616416523
14595897	jframe	5.445889731015172
14595897	pack	7.113550191961734
14595897	adding	4.525989388113651
14595897	extra	5.717171711775217
14595897	space	5.247054072610495
11651680	remove	4.505053394653319
11651680	duplicate	5.794254377820277
11651680	objects	4.045325852742566
11651680	arraylist	4.7425948618997635
10122614	lightweight	7.744772829961784
10122614	eclipse	4.07925892480406
10122614	maven	4.632335854060861
10122614	integration	6.4864168217176825
10122614	dependency	5.248384997799827
10122614	management	6.500957725640194
33610529	gluon	9.525051116815883
33610529	sample	5.126046145607583
33610529	project	3.8026306286569493
33610529	jdbc	5.400128632694721
33610529	work	3.2190758448708676
33610529	ios	7.966185778017415
33610529	device	6.0597433878612765
3163838	propertyplaceholderconfigurer	8.697516745547519
3163838	reads	5.97795619708319
3163838	xml	3.6954208021573587
3163838	file	2.8771673214517413
3163838	apache	4.914143993907494
3163838	commons	6.150694772678539
3163838	configuration	4.6860549147285555
9826273	photo	8.258682496264736
9826273	image	4.566815232111628
9826273	sketch	8.662218963466495
9826273	algorithm	5.549346121351782
35111550	passed	5.344780240958378
35111550	time	3.349696608799752
35111550	nanotime	8.262550973042657
19198196	initialize	5.680749775545628
19198196	array	3.7883462607345484
19198196	objects	4.045325852742566
16048528	output	3.9094762511615704
16048528	jess	10.077840939680906
16048528	java	1.8785206956897553
6625849	compare	5.414177252642571
6625849	products	7.598904456879409
6625849	pdf	6.083141335679886
6625849	generation	6.584223553636659
6625849	java	1.8785206956897553
6625849	given	4.4497916888085784
6625849	requirements	6.426564460345837
6625849	inside	4.171571238636155
6625849	itext	7.3022804470519675
6625849	apache	4.914143993907494
6625849	pdfbox	7.821549130657705
6625849	fop	9.133379330840054
1154254	help	3.448414783271271
1154254	getting	3.856493695635666
1154254	image	4.566815232111628
1154254	servlet	4.948224033974859
1154254	jsp	5.175568901288983
1154254	page	4.666194887825866
11047756	getting	3.856493695635666
11047756	enum	5.753077766381079
11047756	associated	6.108897644000078
11047756	int	4.4578714989672115
11047756	value	3.3370683193414052
15834182	integration	6.4864168217176825
15834182	rapidminer	10.126631103850338
15834182	java	1.8785206956897553
15834182	application	3.4151340474010285
24454164	equivalent	5.511510587009078
24454164	following	3.180641174638285
24454164	curl	7.7264656825174285
24454164	command	4.500900264812294
24454164	java	1.8785206956897553
8166875	nimbus	8.444872529836612
8166875	l	0
8166875	f	0
8166875	missing	4.86174126341482
8166875	divider	9.47170513611059
8166875	jtabbedpane	8.037858234741618
8166875	set	3.354924669331477
8166875	scroll	6.7610608998313335
29312911	inject	6.064465439992472
29312911	super	5.732490638792945
29312911	class	2.532413437836977
29312911	use	2.218391014198033
29312911	dagger	8.156028342204653
29312911	dependency	5.248384997799827
29312911	injection	6.326098474455555
13835980	way	2.8885474230074775
13835980	pass	4.445520368458554
13835980	detached	15.869955143127147
13835980	object	3.159616840993279
13835980	jpa	5.381047014147033
13835980	persist	13.380454932907126
13835980	entity	5.253152814593663
13835980	passed	5.344780240958378
38251982	safe	5.60729117446744
38251982	publication	8.825077971185538
38251982	local	4.944145552827423
38251982	final	4.924962312358105
38251982	references	5.482961618711637
93049	java	1.8785206956897553
93049	performance	5.15838152625052
93049	improvements	8.135337948947207
93049	jdk	4.9451284918941365
93049	jvm	4.846477707929973
18974729	get	2.5968621982790188
18974729	time	3.349696608799752
18974729	since	3.7925525054519795
18974729	midnight	8.232014249182575
18974729	seconds	5.9249280233077375
18704999	fix	4.738244540213433
18704999	circle	7.233485419071448
18704999	rectangle	6.810628568251414
18704999	overlap	8.078938260485081
18704999	collision	7.464624841249535
18704999	response	4.984821359203276
33263006	using	2.270098541959747
33263006	selenium	6.417336464993809
33263006	remotewebdriver	9.53884443894822
33263006	behind	6.184563977073815
33263006	corporate	9.326874188232134
33263006	proxy	6.237365085544808
33263006	java	1.8785206956897553
15278215	maven	4.632335854060861
15278215	project	3.8026306286569493
15278215	javafx	5.745229664570375
15278215	jar	4.0639511569023075
15278215	file	2.8771673214517413
15278215	lib	5.551404794235318
4957184	make	3.2357931187452116
4957184	blazeds	9.200390041123015
4957184	ignore	6.0892979074567455
4957184	properties	4.647347264887277
5307003	java	1.8785206956897553
5307003	multi	6.182625052569141
5307003	threading	7.160070207596626
5307003	atomic	7.225209509767588
5307003	reference	4.379948794878916
5307003	assignment	6.178276169174802
7461477	hide	6.523854348789813
7461477	jframe	5.445889731015172
7461477	system	4.115180122810239
7461477	tray	8.542510999400527
7461477	taskbar	8.845697258388274
2063364	serve	7.1409491661498485
2063364	socket	5.825611183021334
2063364	java	1.8785206956897553
2063364	ee	6.185049296180647
2063364	application	3.4151340474010285
21335830	javafx	5.745229664570375
21335830	cellfactory	9.986869161475179
21335830	cells	6.9814018191504355
21335830	vs	5.934706213289373
21335830	individual	6.348139491046714
21335830	nodes	6.133028111429769
3916871	passing	5.450303723545918
3916871	enum	5.753077766381079
3916871	value	3.3370683193414052
3916871	parameter	4.550682000704022
3916871	jsf	6.441508698614114
35372493	void	5.738995230411946
35372493	method	2.6262121828865777
35372493	cannot	4.027826751171789
35372493	stubbed	9.421061403291835
35372493	return	3.8725619365472324
35372493	value	3.3370683193414052
25510701	good	4.196377287787253
25510701	design	5.40545724210594
25510701	pattern	4.975944054306326
25510701	implement	4.300999796031508
25510701	network	5.8433894290426185
25510701	protocol	6.367759277916367
25510701	xml	3.6954208021573587
16163524	eclipse	4.07925892480406
16163524	missing	4.86174126341482
16163524	imports	6.873353852264804
16163524	javax	5.547548252625565
16163524	media	13.956355486557365
16163524	com	5.213424899530074
16163524	sun	5.783800182642232
3493752	java	1.8785206956897553
3493752	share	6.005969233310863
3493752	variable	4.0506530885976755
3493752	two	3.4765461232520103
3493752	threads	4.913871625663948
39481769	use	2.218391014198033
39481769	modules	6.622576336748475
39481769	google	4.958564801805254
39481769	app	4.141499064815565
39481769	engine	6.058887223425416
39481769	add	3.326377520104692
39481769	target	5.623216826816634
39481769	using	2.270098541959747
39481769	task	5.1937771872741125
39481769	queue	5.915986085932077
39481769	java	1.8785206956897553
7959335	self	6.369509059640154
7959335	bound	6.457954357053921
7959335	generic	5.173624922590719
7959335	type	3.5272028792972696
7959335	fluent	8.482791764698906
7959335	interface	4.359248047784542
7959335	inheritance	6.420403011401788
4858131	rgb	7.4421907683872615
4858131	cmyk	9.581404053367015
4858131	back	4.545864080090683
4858131	algorithm	5.549346121351782
32003899	error	3.176103733024332
32003899	junit	5.757183251383316
32003899	version	4.1348541055603105
32003899	later	5.26546302967709
32003899	expected	5.035799267759805
32003899	android	3.9805160018734465
32003899	studio	6.283958176556985
11284359	persisting	8.095198781356862
11284359	uuid	7.6649077895179945
11284359	postgresql	7.1184763102977895
11284359	using	2.270098541959747
11284359	jpa	5.381047014147033
19514680	prime	7.559760516210908
19514680	number	3.9633162998156966
19514680	test	4.011456675143632
19514680	java	1.8785206956897553
19514680	work	3.2190758448708676
22249483	write	3.8903104385224965
22249483	read	3.699819074152322
22249483	float	6.459230681413525
22249483	array	3.7883462607345484
22249483	java	1.8785206956897553
22249483	fast	6.168201725608036
22249483	way	2.8885474230074775
27005861	calculate	6.0529145094242045
27005861	days	5.984687562828958
27005861	two	3.4765461232520103
